image_path,ifc_class,ifc_type,confidence,det_class,det_conf,ocr_text,ocr_conf,conflict
evctmap-683_jpg.rf.eb52acdbffdc7175a980184e87850774.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-683_jpg.rf.f544c077e361373da32374b9486ac71d.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-683_jpg.rf.f544c077e361373da32374b9486ac71d.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-683_jpg.rf.f544c077e361373da32374b9486ac71d.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-683_jpg.rf.f544c077e361373da32374b9486ac71d.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-683_jpg.rf.f544c077e361373da32374b9486ac71d.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-683_jpg.rf.f544c077e361373da32374b9486ac71d.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-683_jpg.rf.f544c077e361373da32374b9486ac71d.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-6_jpg.rf.2344a77cfc5a0ddec6babb05fd42a137.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-6_jpg.rf.2344a77cfc5a0ddec6babb05fd42a137.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-6_jpg.rf.2344a77cfc5a0ddec6babb05fd42a137.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-6_jpg.rf.2344a77cfc5a0ddec6babb05fd42a137.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-6_jpg.rf.2344a77cfc5a0ddec6babb05fd42a137.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-6_jpg.rf.2344a77cfc5a0ddec6babb05fd42a137.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-6_jpg.rf.2344a77cfc5a0ddec6babb05fd42a137.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-6_jpg.rf.2344a77cfc5a0ddec6babb05fd42a137.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
evctmap-6_jpg.rf.2344a77cfc5a0ddec6babb05fd42a137.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-6_jpg.rf.4df4eb4f93fb59942e51a7319864bb8d.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-6_jpg.rf.4df4eb4f93fb59942e51a7319864bb8d.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-6_jpg.rf.4df4eb4f93fb59942e51a7319864bb8d.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-6_jpg.rf.4df4eb4f93fb59942e51a7319864bb8d.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-6_jpg.rf.4df4eb4f93fb59942e51a7319864bb8d.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-6_jpg.rf.4df4eb4f93fb59942e51a7319864bb8d.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-6_jpg.rf.4df4eb4f93fb59942e51a7319864bb8d.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-6_jpg.rf.d0237a2b23ee01e70f29a63c2d0f73d0.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-6_jpg.rf.d0237a2b23ee01e70f29a63c2d0f73d0.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-6_jpg.rf.d0237a2b23ee01e70f29a63c2d0f73d0.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-6_jpg.rf.d0237a2b23ee01e70f29a63c2d0f73d0.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-6_jpg.rf.d0237a2b23ee01e70f29a63c2d0f73d0.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-6_jpg.rf.d0237a2b23ee01e70f29a63c2d0f73d0.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-6_jpg.rf.d0237a2b23ee01e70f29a63c2d0f73d0.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-6_jpg.rf.d0237a2b23ee01e70f29a63c2d0f73d0.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-7_jpg.rf.028630e0a0475dc224a63a8de664e1ed.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-7_jpg.rf.028630e0a0475dc224a63a8de664e1ed.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-7_jpg.rf.8dd0198a9bbd78b5a68adb016c99ee30.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-7_jpg.rf.8dd0198a9bbd78b5a68adb016c99ee30.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-7_jpg.rf.929a8f9314662aad5716b69b3c842d49.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-7_jpg.rf.929a8f9314662aad5716b69b3c842d49.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-85_jpg.rf.28e98ab8051595feffd027a7f31848ef.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
evctmap-85_jpg.rf.28e98ab8051595feffd027a7f31848ef.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
evctmap-85_jpg.rf.28e98ab8051595feffd027a7f31848ef.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
evctmap-85_jpg.rf.28e98ab8051595feffd027a7f31848ef.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
evctmap-85_jpg.rf.28e98ab8051595feffd027a7f31848ef.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
evctmap-85_jpg.rf.49cc75441801e84d85d51c5ccc11a3fb.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
evctmap-85_jpg.rf.49cc75441801e84d85d51c5ccc11a3fb.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
evctmap-85_jpg.rf.49cc75441801e84d85d51c5ccc11a3fb.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
evctmap-85_jpg.rf.49cc75441801e84d85d51c5ccc11a3fb.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
evctmap-85_jpg.rf.49cc75441801e84d85d51c5ccc11a3fb.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
evctmap-85_jpg.rf.49cc75441801e84d85d51c5ccc11a3fb.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
evctmap-9_jpg.rf.a5820ea2926fe6d45acebf534a75c360.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-9_jpg.rf.a5820ea2926fe6d45acebf534a75c360.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-9_jpg.rf.a5820ea2926fe6d45acebf534a75c360.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-9_jpg.rf.a5820ea2926fe6d45acebf534a75c360.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-9_jpg.rf.a5820ea2926fe6d45acebf534a75c360.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
evctmap-9_jpg.rf.a5820ea2926fe6d45acebf534a75c360.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
evctmap-9_jpg.rf.a5820ea2926fe6d45acebf534a75c360.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
evctmap-9_jpg.rf.a5820ea2926fe6d45acebf534a75c360.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-9_jpg.rf.a5820ea2926fe6d45acebf534a75c360.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-9_jpg.rf.a5820ea2926fe6d45acebf534a75c360.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
evctmap-9_jpg.rf.ca2538e7d97e772eca459310d3abeaae.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-9_jpg.rf.ca2538e7d97e772eca459310d3abeaae.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-9_jpg.rf.ca2538e7d97e772eca459310d3abeaae.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-9_jpg.rf.ca2538e7d97e772eca459310d3abeaae.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-9_jpg.rf.ca2538e7d97e772eca459310d3abeaae.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
evctmap-9_jpg.rf.ca2538e7d97e772eca459310d3abeaae.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
evctmap-9_jpg.rf.ca2538e7d97e772eca459310d3abeaae.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
evctmap-9_jpg.rf.ca2538e7d97e772eca459310d3abeaae.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
evctmap-9_jpg.rf.ca2538e7d97e772eca459310d3abeaae.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-9_jpg.rf.ea802cc7a618bd04e8ce615fb133794a.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-9_jpg.rf.ea802cc7a618bd04e8ce615fb133794a.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-9_jpg.rf.ea802cc7a618bd04e8ce615fb133794a.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-9_jpg.rf.ea802cc7a618bd04e8ce615fb133794a.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmap-9_jpg.rf.ea802cc7a618bd04e8ce615fb133794a.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
evctmap-9_jpg.rf.ea802cc7a618bd04e8ce615fb133794a.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
evctmap-9_jpg.rf.ea802cc7a618bd04e8ce615fb133794a.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
evctmappevacuation-floor-plan110_jpg.rf.15c9b07e223816dd6c736312bbf81da9.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan110_jpg.rf.15c9b07e223816dd6c736312bbf81da9.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
evctmappevacuation-floor-plan110_jpg.rf.15c9b07e223816dd6c736312bbf81da9.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan110_jpg.rf.5645fc47316a4ae586d71d5a525bf967.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan110_jpg.rf.5645fc47316a4ae586d71d5a525bf967.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan110_jpg.rf.5645fc47316a4ae586d71d5a525bf967.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan110_jpg.rf.5ef9fee218634a9744244d5054effc81.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan110_jpg.rf.5ef9fee218634a9744244d5054effc81.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan110_jpg.rf.5ef9fee218634a9744244d5054effc81.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan122_jpg.rf.017f0c6f906b51bb02941767d8108853.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan122_jpg.rf.017f0c6f906b51bb02941767d8108853.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan122_jpg.rf.017f0c6f906b51bb02941767d8108853.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan122_jpg.rf.017f0c6f906b51bb02941767d8108853.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan122_jpg.rf.9406768428b73946189e6385e6da67f5.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan122_jpg.rf.9406768428b73946189e6385e6da67f5.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan122_jpg.rf.9406768428b73946189e6385e6da67f5.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan122_jpg.rf.9406768428b73946189e6385e6da67f5.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan122_jpg.rf.c2f2ea1b2499b456edd15c538564c0f9.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan122_jpg.rf.c2f2ea1b2499b456edd15c538564c0f9.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan122_jpg.rf.c2f2ea1b2499b456edd15c538564c0f9.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan122_jpg.rf.c2f2ea1b2499b456edd15c538564c0f9.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan148_jpg.rf.9df9e81d2a77e558d9c3af5288289cd0.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan148_jpg.rf.9df9e81d2a77e558d9c3af5288289cd0.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan148_jpg.rf.9df9e81d2a77e558d9c3af5288289cd0.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan148_jpg.rf.9df9e81d2a77e558d9c3af5288289cd0.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan148_jpg.rf.9df9e81d2a77e558d9c3af5288289cd0.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan148_jpg.rf.9df9e81d2a77e558d9c3af5288289cd0.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan148_jpg.rf.9df9e81d2a77e558d9c3af5288289cd0.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan148_jpg.rf.ce43d2c4005220b207979fadf898f07e.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan148_jpg.rf.ce43d2c4005220b207979fadf898f07e.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan148_jpg.rf.ce43d2c4005220b207979fadf898f07e.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan148_jpg.rf.ce43d2c4005220b207979fadf898f07e.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan148_jpg.rf.ce43d2c4005220b207979fadf898f07e.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan148_jpg.rf.ce43d2c4005220b207979fadf898f07e.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan148_jpg.rf.ce43d2c4005220b207979fadf898f07e.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan148_jpg.rf.cf984d069c1ced609f4b076765fcc0b2.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan148_jpg.rf.cf984d069c1ced609f4b076765fcc0b2.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan148_jpg.rf.cf984d069c1ced609f4b076765fcc0b2.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan148_jpg.rf.cf984d069c1ced609f4b076765fcc0b2.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan148_jpg.rf.cf984d069c1ced609f4b076765fcc0b2.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan148_jpg.rf.cf984d069c1ced609f4b076765fcc0b2.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan148_jpg.rf.cf984d069c1ced609f4b076765fcc0b2.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan149_jpg.rf.3073590a09d4831d2a497790ab82813e.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan149_jpg.rf.3073590a09d4831d2a497790ab82813e.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan149_jpg.rf.3073590a09d4831d2a497790ab82813e.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan149_jpg.rf.3073590a09d4831d2a497790ab82813e.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan149_jpg.rf.3073590a09d4831d2a497790ab82813e.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan149_jpg.rf.3073590a09d4831d2a497790ab82813e.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan149_jpg.rf.3073590a09d4831d2a497790ab82813e.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
evctmappevacuation-floor-plan149_jpg.rf.84e9bccc2ddb4b9d477b74c7ba053764.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan149_jpg.rf.84e9bccc2ddb4b9d477b74c7ba053764.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan149_jpg.rf.84e9bccc2ddb4b9d477b74c7ba053764.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan149_jpg.rf.84e9bccc2ddb4b9d477b74c7ba053764.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan149_jpg.rf.84e9bccc2ddb4b9d477b74c7ba053764.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan149_jpg.rf.84e9bccc2ddb4b9d477b74c7ba053764.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan149_jpg.rf.df0ff7cddff3a384d474b9bcaf29283c.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan149_jpg.rf.df0ff7cddff3a384d474b9bcaf29283c.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan149_jpg.rf.df0ff7cddff3a384d474b9bcaf29283c.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan149_jpg.rf.df0ff7cddff3a384d474b9bcaf29283c.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan149_jpg.rf.df0ff7cddff3a384d474b9bcaf29283c.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan149_jpg.rf.df0ff7cddff3a384d474b9bcaf29283c.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan154_jpg.rf.10e05f45f30d35a003b645d35bda40be.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan154_jpg.rf.10e05f45f30d35a003b645d35bda40be.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan154_jpg.rf.10e05f45f30d35a003b645d35bda40be.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan154_jpg.rf.10e05f45f30d35a003b645d35bda40be.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan154_jpg.rf.10e05f45f30d35a003b645d35bda40be.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
evctmappevacuation-floor-plan154_jpg.rf.10e05f45f30d35a003b645d35bda40be.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan154_jpg.rf.10e05f45f30d35a003b645d35bda40be.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan154_jpg.rf.10e05f45f30d35a003b645d35bda40be.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan154_jpg.rf.11817af6d0bffe8784430ec54699f1e5.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan154_jpg.rf.11817af6d0bffe8784430ec54699f1e5.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan154_jpg.rf.11817af6d0bffe8784430ec54699f1e5.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan154_jpg.rf.11817af6d0bffe8784430ec54699f1e5.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan154_jpg.rf.11817af6d0bffe8784430ec54699f1e5.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
evctmappevacuation-floor-plan154_jpg.rf.11817af6d0bffe8784430ec54699f1e5.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
evctmappevacuation-floor-plan154_jpg.rf.11817af6d0bffe8784430ec54699f1e5.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan154_jpg.rf.11817af6d0bffe8784430ec54699f1e5.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan154_jpg.rf.9afc9d419a4fc6172c1bab4ef3577fe3.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan154_jpg.rf.9afc9d419a4fc6172c1bab4ef3577fe3.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan154_jpg.rf.9afc9d419a4fc6172c1bab4ef3577fe3.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan154_jpg.rf.9afc9d419a4fc6172c1bab4ef3577fe3.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan154_jpg.rf.9afc9d419a4fc6172c1bab4ef3577fe3.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
evctmappevacuation-floor-plan154_jpg.rf.9afc9d419a4fc6172c1bab4ef3577fe3.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
evctmappevacuation-floor-plan167_jpg.rf.7c9de9f38d31a1e8d450dd8b909fbb50.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan167_jpg.rf.7c9de9f38d31a1e8d450dd8b909fbb50.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan167_jpg.rf.7c9de9f38d31a1e8d450dd8b909fbb50.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
evctmappevacuation-floor-plan167_jpg.rf.7c9de9f38d31a1e8d450dd8b909fbb50.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan167_jpg.rf.7c9de9f38d31a1e8d450dd8b909fbb50.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
evctmappevacuation-floor-plan167_jpg.rf.8bee249c290a3ba93f6bdc5ae0b3dc8c.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan167_jpg.rf.8bee249c290a3ba93f6bdc5ae0b3dc8c.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan167_jpg.rf.8bee249c290a3ba93f6bdc5ae0b3dc8c.jpg,IfcDoor,EXIT,1.0,exit,1.0,no_text,0.0,False
evctmappevacuation-floor-plan167_jpg.rf.8bee249c290a3ba93f6bdc5ae0b3dc8c.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
evctmappevacuation-floor-plan167_jpg.rf.8bee249c290a3ba93f6bdc5ae0b3dc8c.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
evctmappevacuation-floor-plan167_jpg.rf.8bee249c290a3ba93f6bdc5ae0b3dc8c.jpg,IfcFireSuppressionTerminal,FIREEXTINGUISHER,1.0,fire extinguisher,1.0,no_text,0.0,False
