image_path,label_path,class_id,class_name,conf_det,x,y,w,h,ocr_text,ocr_conf
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmap-519_jpg.rf.5298370bb16bb1fd007a8354760c47f4.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmap-519_jpg.rf.5298370bb16bb1fd007a8354760c47f4.txt,1,fire_extinguisher,0.2558,154,612,14,18,19,0.1983
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmap-525_jpg.rf.ea75485c9f8d9fdd254ef31ea8ff1376.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmap-525_jpg.rf.ea75485c9f8d9fdd254ef31ea8ff1376.txt,1,fire_extinguisher,0.271,529,148,8,12,~,0.1006
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmap-525_jpg.rf.f7367f1b8c23a35a1f9d86d03614d956.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmap-525_jpg.rf.f7367f1b8c23a35a1f9d86d03614d956.txt,1,fire_extinguisher,0.381,142,260,9,13,4,0.9132
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmap-540_jpg.rf.3ee814bbfd642cd3dc0545e3abb91d68.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmap-540_jpg.rf.3ee814bbfd642cd3dc0545e3abb91d68.txt,1,fire_extinguisher,0.2541,263,454,11,16,94,0.2656
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmap-540_jpg.rf.935f47ad5eb61dc1ee21cc77eba3136a.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmap-540_jpg.rf.935f47ad5eb61dc1ee21cc77eba3136a.txt,1,fire_extinguisher,0.3008,378,371,9,15,10,0.6837
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmap-540_jpg.rf.d304e454f268182a1de59bd73dd41a6a.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmap-540_jpg.rf.d304e454f268182a1de59bd73dd41a6a.txt,0,exit,0.3255,340,545,7,11,24,0.6606
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmap-570_jpg.rf.135902d597c8f22235e3ccda44a945c1.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmap-570_jpg.rf.135902d597c8f22235e3ccda44a945c1.txt,0,exit,0.8566,128,268,35,36,It',0.0266
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmap-570_jpg.rf.76d7692942bf73a842d6e67735742dbd.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmap-570_jpg.rf.76d7692942bf73a842d6e67735742dbd.txt,0,exit,0.6997,126,275,34,35,if,0.2267
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmap-579_jpg.rf.4b3147974d1151c1576e4d2a844e86ab.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmap-579_jpg.rf.4b3147974d1151c1576e4d2a844e86ab.txt,1,fire_extinguisher,0.5895,473,282,10,11,7,0.877
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmap-579_jpg.rf.4b3147974d1151c1576e4d2a844e86ab.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmap-579_jpg.rf.4b3147974d1151c1576e4d2a844e86ab.txt,1,fire_extinguisher,0.2533,384,309,13,10,4,0.4176
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmap-579_jpg.rf.56a697be3a8739a4114121b3fb18fcf6.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmap-579_jpg.rf.56a697be3a8739a4114121b3fb18fcf6.txt,1,fire_extinguisher,0.4702,334,362,11,12,Fli,0.0158
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmap-579_jpg.rf.56a697be3a8739a4114121b3fb18fcf6.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmap-579_jpg.rf.56a697be3a8739a4114121b3fb18fcf6.txt,1,fire_extinguisher,0.2906,187,315,12,12,15,0.0519
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmap-579_jpg.rf.579025750392a6eac7cb4239975486be.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmap-579_jpg.rf.579025750392a6eac7cb4239975486be.txt,1,fire_extinguisher,0.5089,187,301,12,12,71,0.2293
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmap-579_jpg.rf.579025750392a6eac7cb4239975486be.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmap-579_jpg.rf.579025750392a6eac7cb4239975486be.txt,1,fire_extinguisher,0.2649,378,295,12,12,J#,0.5651
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmap-579_jpg.rf.579025750392a6eac7cb4239975486be.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmap-579_jpg.rf.579025750392a6eac7cb4239975486be.txt,1,fire_extinguisher,0.2509,328,363,13,14,44,0.86
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmap-590_jpg.rf.95a3c6ce0600e07ef619aaf82dec69b4.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmap-590_jpg.rf.95a3c6ce0600e07ef619aaf82dec69b4.txt,1,fire_extinguisher,0.2693,500,252,21,21,Ven,0.04
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmap-5_jpg.rf.122331c53d6917bf9d4b0f9ef1ac062f.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmap-5_jpg.rf.122331c53d6917bf9d4b0f9ef1ac062f.txt,0,exit,0.2957,0,394,6,31,9s,0.0097
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmap-608_jpg.rf.4d7e2f528fad364576cda4dc7fad41fc.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmap-608_jpg.rf.4d7e2f528fad364576cda4dc7fad41fc.txt,1,fire_extinguisher,0.3382,229,206,9,14,10,0.0065
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmap-608_jpg.rf.98bf42e4968628dd734015a4e73f147e.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmap-608_jpg.rf.98bf42e4968628dd734015a4e73f147e.txt,1,fire_extinguisher,0.7278,185,540,14,18,51,0.1274
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmap-608_jpg.rf.98bf42e4968628dd734015a4e73f147e.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmap-608_jpg.rf.98bf42e4968628dd734015a4e73f147e.txt,1,fire_extinguisher,0.3433,362,490,12,16,8,0.1529
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmap-608_jpg.rf.98bf42e4968628dd734015a4e73f147e.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmap-608_jpg.rf.98bf42e4968628dd734015a4e73f147e.txt,1,fire_extinguisher,0.2997,101,230,12,16,al,0.2297
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmap-608_jpg.rf.c01c5b1ba87ad4443ae382bf54ae0726.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmap-608_jpg.rf.c01c5b1ba87ad4443ae382bf54ae0726.txt,1,fire_extinguisher,0.6787,544,186,12,16,31,0.158
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmap-608_jpg.rf.c01c5b1ba87ad4443ae382bf54ae0726.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmap-608_jpg.rf.c01c5b1ba87ad4443ae382bf54ae0726.txt,1,fire_extinguisher,0.5393,519,433,12,17,4,0.3667
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmap-608_jpg.rf.c01c5b1ba87ad4443ae382bf54ae0726.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmap-608_jpg.rf.c01c5b1ba87ad4443ae382bf54ae0726.txt,1,fire_extinguisher,0.4116,249,191,12,16,#i,0.0713
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmap-641_jpg.rf.6895a6145b74389546e249ae27733074.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmap-641_jpg.rf.6895a6145b74389546e249ae27733074.txt,1,fire_extinguisher,0.5021,215,255,10,13,4,0.3244
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmap-641_jpg.rf.6895a6145b74389546e249ae27733074.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmap-641_jpg.rf.6895a6145b74389546e249ae27733074.txt,1,fire_extinguisher,0.4444,571,307,10,18,1,0.935
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmap-643_jpg.rf.fcc771821a5e35b9bd02f8c6a8b95d4a.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmap-643_jpg.rf.fcc771821a5e35b9bd02f8c6a8b95d4a.txt,0,exit,0.6526,222,414,34,35,r,0.0796
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmap-683_jpg.rf.f544c077e361373da32374b9486ac71d.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmap-683_jpg.rf.f544c077e361373da32374b9486ac71d.txt,0,exit,0.5137,158,276,12,14,N,0.1222
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmap-9_jpg.rf.ca2538e7d97e772eca459310d3abeaae.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmap-9_jpg.rf.ca2538e7d97e772eca459310d3abeaae.txt,1,fire_extinguisher,0.267,302,302,9,13,35i,0.1239
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan110_jpg.rf.5ef9fee218634a9744244d5054effc81.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan110_jpg.rf.5ef9fee218634a9744244d5054effc81.txt,0,exit,0.3808,575,323,9,14,5e,0.0043
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan22_jpg.rf.3aba50b5ff0d0013ef977bedb6069d7f.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan22_jpg.rf.3aba50b5ff0d0013ef977bedb6069d7f.txt,1,fire_extinguisher,0.6202,250,234,9,14,{#,0.0654
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan22_jpg.rf.3aba50b5ff0d0013ef977bedb6069d7f.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan22_jpg.rf.3aba50b5ff0d0013ef977bedb6069d7f.txt,1,fire_extinguisher,0.2936,113,185,15,21,4,0.552
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan270_jpg.rf.6446a44c1e5b0f6f90a3d789b1ebcbfa.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan270_jpg.rf.6446a44c1e5b0f6f90a3d789b1ebcbfa.txt,1,fire_extinguisher,0.3,170,431,8,14,Cs,0.0007
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan336_jpg.rf.2f5e59f46f4ad53f0d5785a32fa28bc3.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan336_jpg.rf.2f5e59f46f4ad53f0d5785a32fa28bc3.txt,1,fire_extinguisher,0.6668,363,191,32,58,[,0.7234
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan336_jpg.rf.a82d11b7e41e55e512d6d1310218db36.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan336_jpg.rf.a82d11b7e41e55e512d6d1310218db36.txt,1,fire_extinguisher,0.5549,249,326,36,59,U2f,0.0266
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan336_jpg.rf.c2bce66c0a0162b3b48c826f7fb63042.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan336_jpg.rf.c2bce66c0a0162b3b48c826f7fb63042.txt,1,fire_extinguisher,0.7763,348,332,39,57,29,0.1452
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan336_jpg.rf.c2bce66c0a0162b3b48c826f7fb63042.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan336_jpg.rf.c2bce66c0a0162b3b48c826f7fb63042.txt,1,fire_extinguisher,0.455,357,193,48,64,1,0.9641
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan345_jpg.rf.22238b334ca8908a366986f0c2652dd7.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan345_jpg.rf.22238b334ca8908a366986f0c2652dd7.txt,1,fire_extinguisher,0.7106,400,446,12,29,Hh,0.2078
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan345_jpg.rf.22238b334ca8908a366986f0c2652dd7.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan345_jpg.rf.22238b334ca8908a366986f0c2652dd7.txt,1,fire_extinguisher,0.4054,203,103,14,27,ri7,0.2156
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan345_jpg.rf.5b6e6bba6143fd1f4dc4f6da4c5cb727.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan345_jpg.rf.5b6e6bba6143fd1f4dc4f6da4c5cb727.txt,1,fire_extinguisher,0.4689,409,394,14,27,198,0.087
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan345_jpg.rf.f4b12bcabad18ef493311c8c31614622.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan345_jpg.rf.f4b12bcabad18ef493311c8c31614622.txt,1,fire_extinguisher,0.7737,398,449,12,26,HaL,0.0743
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan397_jpg.rf.15c11a63abce739da4675cd43f3c8241.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan397_jpg.rf.15c11a63abce739da4675cd43f3c8241.txt,0,exit,0.3497,64,72,14,15,@n,0.0333
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan397_jpg.rf.6772ab0a86eb41dbff44b7b6872a50b6.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan397_jpg.rf.6772ab0a86eb41dbff44b7b6872a50b6.txt,0,exit,0.3182,126,350,15,26,4,0.8416
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan474_jpg.rf.a4635bd70339f910e4bd951fe0829f90.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan474_jpg.rf.a4635bd70339f910e4bd951fe0829f90.txt,0,exit,0.305,409,546,8,11,1,0.2068
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan474_jpg.rf.d78f8f7536fae1287a9bd33d6d749c0c.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan474_jpg.rf.d78f8f7536fae1287a9bd33d6d749c0c.txt,0,exit,0.2942,444,530,9,11,5,0.1215
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan500_jpg.rf.7be3f8068405fe2dcb5215baa1ac09aa.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan500_jpg.rf.7be3f8068405fe2dcb5215baa1ac09aa.txt,1,fire_extinguisher,0.3221,49,528,10,16,41,0.6242
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan502_jpg.rf.8e5c503fe0217472329c60b1732b108b.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan502_jpg.rf.8e5c503fe0217472329c60b1732b108b.txt,1,fire_extinguisher,0.82,382,248,17,30,715,0.1725
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan502_jpg.rf.8e5c503fe0217472329c60b1732b108b.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan502_jpg.rf.8e5c503fe0217472329c60b1732b108b.txt,1,fire_extinguisher,0.7807,457,371,15,28,1,0.9631
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan502_jpg.rf.8e5c503fe0217472329c60b1732b108b.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan502_jpg.rf.8e5c503fe0217472329c60b1732b108b.txt,1,fire_extinguisher,0.7401,269,370,18,25,ale,0.0068
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan502_jpg.rf.8e5c503fe0217472329c60b1732b108b.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan502_jpg.rf.8e5c503fe0217472329c60b1732b108b.txt,0,exit,0.6186,243,592,17,25,74,0.4941
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan502_jpg.rf.8e5c503fe0217472329c60b1732b108b.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan502_jpg.rf.8e5c503fe0217472329c60b1732b108b.txt,1,fire_extinguisher,0.6147,362,372,18,21,Vl,0.0103
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan502_jpg.rf.9cd83a131ab55baf58e4c857cdb8c62c.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan502_jpg.rf.9cd83a131ab55baf58e4c857cdb8c62c.txt,0,exit,0.3207,307,599,20,28,21,0.5443
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan51_jpg.rf.dfbab3d2fb166d0e1982aa561141bfcb.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan51_jpg.rf.dfbab3d2fb166d0e1982aa561141bfcb.txt,0,exit,0.3559,163,351,10,15,E,0.0956
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan558_jpg.rf.4eaac485477f64d5e035d2101c1eb792.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan558_jpg.rf.4eaac485477f64d5e035d2101c1eb792.txt,1,fire_extinguisher,0.2518,264,447,11,16,Lu,0.0625
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan610_jpg.rf.44fb697ba918f002035765d99354e582.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan610_jpg.rf.44fb697ba918f002035765d99354e582.txt,1,fire_extinguisher,0.5648,189,156,32,43,9;,0.0285
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan610_jpg.rf.44fb697ba918f002035765d99354e582.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan610_jpg.rf.44fb697ba918f002035765d99354e582.txt,1,fire_extinguisher,0.4636,554,238,17,29,77,0.1401
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan615_jpg.rf.573869ab419318a0ccb29c952cbe1cf8.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan615_jpg.rf.573869ab419318a0ccb29c952cbe1cf8.txt,0,exit,0.3197,258,213,12,16,R!,0.0469
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan615_jpg.rf.b5f242649717a479789d2245b0f987d2.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan615_jpg.rf.b5f242649717a479789d2245b0f987d2.txt,1,fire_extinguisher,0.2724,572,0,22,16,L,0.7599
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan640_jpg.rf.b76eb0e1308c50e4e63e3e8d98387a72.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan640_jpg.rf.b76eb0e1308c50e4e63e3e8d98387a72.txt,1,fire_extinguisher,0.3442,278,100,9,19,i,0.7251
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan643_jpg.rf.e5fbd50175089c0b52993f47af73356e.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan643_jpg.rf.e5fbd50175089c0b52993f47af73356e.txt,0,exit,0.2855,29,235,8,11,3,0.6014
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan683_jpg.rf.7d5142630961f88a236f0512767fa94e.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan683_jpg.rf.7d5142630961f88a236f0512767fa94e.txt,1,fire_extinguisher,0.4215,16,397,19,50,1,0.9585
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan686_jpg.rf.3b74d1397ee7c3152bf40ab8e3ef11b4.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan686_jpg.rf.3b74d1397ee7c3152bf40ab8e3ef11b4.txt,0,exit,0.7656,479,39,26,31,lir !,0.0318
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan686_jpg.rf.c7f0ba82b482daf2391ab494baa09588.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan686_jpg.rf.c7f0ba82b482daf2391ab494baa09588.txt,1,fire_extinguisher,0.7425,563,87,28,41,Jl,0.022
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan686_jpg.rf.c7f0ba82b482daf2391ab494baa09588.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan686_jpg.rf.c7f0ba82b482daf2391ab494baa09588.txt,0,exit,0.3431,353,571,19,25,{,0.8493
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan686_jpg.rf.d4c1d8949d942b20aff1f3a22900835b.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan686_jpg.rf.d4c1d8949d942b20aff1f3a22900835b.txt,0,exit,0.852,273,571,19,25,74,0.4786
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan6_jpg.rf.0a6ac2012bc60acb0c7915f8e508e0b4.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan6_jpg.rf.0a6ac2012bc60acb0c7915f8e508e0b4.txt,0,exit,0.4751,415,418,11,13,2,0.0031
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmappevacuation-floor-plan6_jpg.rf.0a6ac2012bc60acb0c7915f8e508e0b4.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmappevacuation-floor-plan6_jpg.rf.0a6ac2012bc60acb0c7915f8e508e0b4.txt,1,fire_extinguisher,0.2745,165,241,9,11,18,0.0505
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmapppevacuation-diagram132_jpg.rf.7691774454a9317560278bab6f98d3ed.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmapppevacuation-diagram132_jpg.rf.7691774454a9317560278bab6f98d3ed.txt,0,exit,0.2583,213,579,8,11,80,0.0327
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmapppevacuation-diagram132_jpg.rf.997f3d4c1e235f32292e386109aff797.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmapppevacuation-diagram132_jpg.rf.997f3d4c1e235f32292e386109aff797.txt,0,exit,0.6242,269,594,9,13,2:,0.0577
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmapppevacuation-diagram183_jpg.rf.275be6169b5745e3073344373b65cd23.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmapppevacuation-diagram183_jpg.rf.275be6169b5745e3073344373b65cd23.txt,1,fire_extinguisher,0.3115,260,459,7,14,'j1,0.0054
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmapppevacuation-diagram210_jpg.rf.56c7ff3f5b4dec0b48a786b039047b2f.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmapppevacuation-diagram210_jpg.rf.56c7ff3f5b4dec0b48a786b039047b2f.txt,1,fire_extinguisher,0.2612,139,440,6,11,9,0.2545
/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/evctmapppevacuation-diagram310_jpg.rf.0046d577779c4ac33869fffebfb7da99.jpg,/home/coder/thesis-yolo/runs_gpu/evac_v12_pred_with_labels/labels/evctmapppevacuation-diagram310_jpg.rf.0046d577779c4ac33869fffebfb7da99.txt,1,fire_extinguisher,0.654,554,395,19,24,HUJI,0.1387
